RFT_1,RFT_2,RFT_3,RFT_4,RFT_5,RFT_6,data_1,data_2,data_3,data_4
6.02,0.32,-6.38,0.008,0.1605,-0.021,114.225,31.9,-206.675,-2.025
5.8,0.06,-7.34,0,0.154,-0.021,115.225,32.9,-205.675,-3.025
5.8,0.06,-7.34,0,0.154,-0.021,115.225,30.9,-203.675,-4.025
5.8,0.06,-7.34,0,0.154,-0.021,117.225,32.9,-205.675,-2.025
6.1,-0.76,-7.38,0,0.1635,-0.009,117.225,31.9,-205.675,-4.025
6.1,-0.76,-7.38,0,0.1635,-0.009,116.225,32.9,-205.675,-4.025
5.34,-0.64,-6.6,-0.002,0.194,-0.004,117.225,31.9,-207.675,-3.025
5.34,-0.64,-6.6,-0.002,0.194,-0.004,116.225,33.9,-206.675,-3.025
5.34,-0.64,-6.6,-0.002,0.194,-0.004,116.225,32.9,-207.675,-4.025
5.9,-0.76,-7.22,-0.007,0.1495,-0.0065,116.225,32.9,-206.675,-4.025
5.9,-0.76,-7.22,-0.007,0.1495,-0.0065,116.225,35.9,-206.675,-4.025
5.9,-0.76,-7.22,-0.007,0.1495,-0.0065,116.225,35.9,-206.675,-4.025
5.42,-0.86,-6.4,0.021,0.161,0.001,116.225,34.9,-205.675,-5.025
5.42,-0.86,-6.4,0.021,0.161,0.001,112.225,33.9,-204.675,-4.025
5.56,0.16,-5.7,0.026,0.1665,-0.013,114.225,35.9,-204.675,-2.025
5.56,0.16,-5.7,0.026,0.1665,-0.013,113.225,33.9,-202.675,-4.025
5.56,0.16,-5.7,0.026,0.1665,-0.013,111.225,34.9,-199.675,-4.025
5.52,-1.06,-6.98,0.001,0.155,0,111.225,32.9,-198.675,-4.025
5.52,-1.06,-6.98,0.001,0.155,0,109.225,32.9,-193.675,-3.025
5.22,-0.04,-5.74,0.022,0.1625,-0.0155,106.225,30.9,-189.675,-3.025
5.22,-0.04,-5.74,0.022,0.1625,-0.0155,103.225,27.9,-183.675,-2.025
5.22,-0.04,-5.74,0.022,0.1625,-0.0155,99.225,26.9,-176.675,-1.025
4.62,-0.8,-6.28,0.001,0.127,-0.0095,93.225,25.9,-171.675,-1.025
4.62,-0.8,-6.28,0.001,0.127,-0.0095,89.225,24.9,-162.675,0.975
4.62,-0.8,-6.28,0.001,0.127,-0.0095,85.225,23.9,-157.675,-1.025
3.62,-0.18,-4.68,-0.017,0.1205,-0.0035,81.225,24.9,-151.675,-1.025
3.62,-0.18,-4.68,-0.017,0.1205,-0.0035,76.225,22.9,-143.675,-0.025
3.28,-0.02,-4.54,-0.0055,0.0805,-0.016,71.225,21.9,-135.675,-0.025
3.28,-0.02,-4.54,-0.0055,0.0805,-0.016,67.225,20.9,-128.675,-0.025
3.28,-0.02,-4.54,-0.0055,0.0805,-0.016,62.225,18.9,-119.675,0.975
2.68,0.16,-5.54,0.0055,0.0705,-0.018,56.225,18.9,-111.675,-0.025
2.68,0.16,-5.54,0.0055,0.0705,-0.018,52.225,16.9,-103.675,0.975
1.84,-0.02,-4.7,-0.0025,0.064,-0.009,46.225,14.9,-91.675,-0.025
1.84,-0.02,-4.7,-0.0025,0.064,-0.009,39.225,11.9,-81.675,-2.025
1.84,-0.02,-4.7,-0.0025,0.064,-0.009,34.225,9.9,-70.675,-1.025
1.38,-0.5,-2.68,-0.011,0.011,0.0005,28.225,11.9,-60.675,-2.025
1.38,-0.5,-2.68,-0.011,0.011,0.0005,23.225,8.9,-51.675,-2.025
1.38,-0.5,-2.68,-0.011,0.011,0.0005,20.225,10.9,-44.675,-6.025
0.16,-0.16,-4.58,-0.0175,0.012,-0.005,15.225,9.9,-38.675,-7.025
0.16,-0.16,-4.58,-0.0175,0.012,-0.005,12.225,8.9,-31.675,-8.025
-0.22,-1.18,-4.24,-0.035,-0.0135,0.007,8.225,8.9,-24.675,-9.025
-0.22,-1.18,-4.24,-0.035,-0.0135,0.007,3.225,7.9,-13.675,-10.025
-0.22,-1.18,-4.24,-0.035,-0.0135,0.007,0.225,6.9,-3.675,-11.025
-0.86,-0.5,-4.34,-0.028,-0.0255,0.0035,-3.775,5.9,4.325,-13.025
-0.86,-0.5,-4.34,-0.028,-0.0255,0.0035,-8.775,4.9,12.325,-12.025
-0.86,-0.5,-4.34,-0.028,-0.0255,0.0035,-9.775,2.9,20.325,-12.025
-1.4,0.14,-3.52,0.0075,-0.035,-0.011,-14.775,1.9,28.325,-13.025
-1.4,0.14,-3.52,0.0075,-0.035,-0.011,-16.775,-1.1,37.325,-13.025
-1.62,-0.36,-3.98,0,-0.0375,-0.0025,-20.775,-2.1,45.325,-14.025
-1.62,-0.36,-3.98,0,-0.0375,-0.0025,-25.775,-2.1,54.325,-16.025
-1.62,-0.36,-3.98,0,-0.0375,-0.0025,-29.775,-5.1,64.325,-16.025
-2.44,0.32,-3.14,-0.023,-0.0395,0.004,-30.775,-8.1,73.325,-17.025
-2.44,0.32,-3.14,-0.023,-0.0395,0.004,-37.775,-9.1,83.325,-17.025
-2.72,-0.06,-3.8,0.002,-0.0905,0.004,-39.775,-11.1,92.325,-18.025
-2.72,-0.06,-3.8,0.002,-0.0905,0.004,-41.775,-12.1,100.325,-18.025
-2.72,-0.06,-3.8,0.002,-0.0905,0.004,-46.775,-14.1,110.325,-21.025
-3.36,0.06,-4.32,-0.021,-0.1235,0,-49.775,-15.1,119.325,-19.025
-3.36,0.06,-4.32,-0.021,-0.1235,0,-52.775,-18.1,128.325,-20.025
-3.36,0.06,-4.32,-0.021,-0.1235,0,-54.775,-20.1,134.325,-21.025
-3.86,-0.36,-4.16,-0.032,-0.135,0.0125,-58.775,-20.1,142.325,-23.025
-3.86,-0.36,-4.16,-0.032,-0.135,0.0125,-59.775,-21.1,150.325,-23.025
-4.14,-0.36,-3.84,-0.0285,-0.164,0.0035,-63.775,-22.1,159.325,-25.025
-4.14,-0.36,-3.84,-0.0285,-0.164,0.0035,-65.775,-24.1,167.325,-25.025
-4.14,-0.36,-3.84,-0.0285,-0.164,0.0035,-67.775,-26.1,173.325,-25.025
-5.28,0.3,-4.16,-0.017,-0.1415,0.001,-70.775,-29.1,183.325,-27.025
-5.28,0.3,-4.16,-0.017,-0.1415,0.001,-71.775,-28.1,189.325,-28.025
-5.54,-0.54,-5.6,-0.055,-0.1575,0.012,-74.775,-28.1,194.325,-29.025
-5.54,-0.54,-5.6,-0.055,-0.1575,0.012,-74.775,-30.1,199.325,-30.025
-5.54,-0.54,-5.6,-0.055,-0.1575,0.012,-77.775,-30.1,204.325,-32.025
-5.92,-0.22,-4.64,-0.0145,-0.1705,0.0085,-78.775,-30.1,208.325,-33.025
-5.92,-0.22,-4.64,-0.0145,-0.1705,0.0085,-81.775,-29.1,212.325,-33.025
-5.92,-0.22,-4.64,-0.0145,-0.1705,0.0085,-80.775,-29.1,217.325,-36.025
-5.62,-0.46,-4.68,-0.0215,-0.1865,0.013,-81.775,-27.1,218.325,-39.025
-5.62,-0.46,-4.68,-0.0215,-0.1865,0.013,-82.775,-28.1,224.325,-38.025
-5.88,-0.56,-4.9,-0.0005,-0.182,0.015,-84.775,-28.1,230.325,-41.025
-5.88,-0.56,-4.9,-0.0005,-0.182,0.015,-86.775,-28.1,235.325,-41.025
-5.88,-0.56,-4.9,-0.0005,-0.182,0.015,-89.775,-27.1,240.325,-43.025
-6.48,0.04,-5.58,-0.0125,-0.199,0.0045,-89.775,-28.1,242.325,-44.025
-6.48,0.04,-5.58,-0.0125,-0.199,0.0045,-88.775,-27.1,246.325,-44.025
-6.22,-1.28,-6.38,-0.028,-0.206,0.0195,-91.775,-27.1,250.325,-47.025
-6.22,-1.28,-6.38,-0.028,-0.206,0.0195,-92.775,-28.1,256.325,-47.025
-6.22,-1.28,-6.38,-0.028,-0.206,0.0195,-93.775,-27.1,262.325,-48.025
-6.58,-0.74,-5.96,-0.0325,-0.2425,0.0095,-94.775,-29.1,267.325,-50.025
-6.58,-0.74,-5.96,-0.0325,-0.2425,0.0095,-96.775,-29.1,271.325,-52.025
-6.58,-0.74,-5.96,-0.0325,-0.2425,0.0095,-97.775,-27.1,276.325,-54.025
-7.12,0.04,-5.98,0.0015,-0.208,0.009,-98.775,-25.1,277.325,-54.025
-7.12,0.04,-5.98,0.0015,-0.208,0.009,-98.775,-25.1,278.325,-55.025
-7.02,-0.62,-5.34,-0.035,-0.2505,0.004,-99.775,-25.1,280.325,-57.025
-7.02,-0.62,-5.34,-0.035,-0.2505,0.004,-100.775,-25.1,283.325,-57.025
-7.02,-0.62,-5.34,-0.035,-0.2505,0.004,-101.775,-25.1,289.325,-58.025
-6.94,-0.24,-6.22,-0.0085,-0.244,0.003,-102.775,-26.1,295.325,-60.025
-6.94,-0.24,-6.22,-0.0085,-0.244,0.003,-104.775,-26.1,300.325,-61.025
-6.94,-0.24,-6.22,-0.0085,-0.244,0.003,-105.775,-26.1,304.325,-62.025
-7.08,-1.12,-5.8,-0.013,-0.257,0.001,-105.775,-25.1,307.325,-64.025
-7.08,-1.12,-5.8,-0.013,-0.257,0.001,-106.775,-25.1,308.325,-66.025
-7.62,-0.38,-6.58,-0.0095,-0.239,-0.0015,-106.775,-22.1,305.325,-63.025
-7.62,-0.38,-6.58,-0.0095,-0.239,-0.0015,-104.775,-22.1,300.325,-65.025
-7.62,-0.38,-6.58,-0.0095,-0.239,-0.0015,-103.775,-20.1,294.325,-62.025
-6.76,-1.56,-5.76,0,-0.221,0.0285,-102.775,-20.1,286.325,-63.025
-6.76,-1.56,-5.76,0,-0.221,0.0285,-102.775,-19.1,284.325,-62.025
-6.56,-1.04,-6.5,-0.0415,-0.232,0.0045,-100.775,-18.1,278.325,-62.025
-6.56,-1.04,-6.5,-0.0415,-0.232,0.0045,-98.775,-19.1,271.325,-59.025
-6.56,-1.04,-6.5,-0.0415,-0.232,0.0045,-98.775,-17.1,265.325,-59.025
-6.54,-0.92,-5.78,-0.0195,-0.2245,0.012,-94.775,-18.1,255.325,-55.025
-6.54,-0.92,-5.78,-0.0195,-0.2245,0.012,-93.775,-16.1,244.325,-54.025
-6.54,-0.92,-5.78,-0.0195,-0.2245,0.012,-88.775,-15.1,229.325,-50.025
-5.52,0.16,-6.36,-0.012,-0.1775,-0.0015,-84.775,-12.1,210.325,-46.025
-5.52,0.16,-6.36,-0.012,-0.1775,-0.0015,-79.775,-9.1,189.325,-44.025
-4.48,-0.38,-5.32,0.0035,-0.129,-0.011,-73.775,-9.1,168.325,-39.025
-4.48,-0.38,-5.32,0.0035,-0.129,-0.011,-66.775,-8.1,143.325,-34.025
-4.48,-0.38,-5.32,0.0035,-0.129,-0.011,-59.775,-7.1,122.325,-30.025
-2.84,-0.84,-4.26,-0.011,-0.0615,0.0105,-51.775,-4.1,100.325,-26.025
-2.84,-0.84,-4.26,-0.011,-0.0615,0.0105,-42.775,-3.1,80.325,-22.025
-1.5,-0.06,-3.86,-0.0125,-0.035,0.0015,-36.775,-2.1,64.325,-19.025
-1.5,-0.06,-3.86,-0.0125,-0.035,0.0015,-28.775,-1.1,47.325,-16.025
-1.5,-0.06,-3.86,-0.0125,-0.035,0.0015,-23.775,1.9,32.325,-14.025
-0.3,-0.1,-3.78,-0.0145,-0.0065,0.0025,-16.775,2.9,18.325,-12.025
-0.3,-0.1,-3.78,-0.0145,-0.0065,0.0025,-10.775,2.9,8.325,-9.025
-0.3,-0.1,-3.78,-0.0145,-0.0065,0.0025,-5.775,4.9,-1.675,-8.025
0.12,-0.72,-4.04,-0.0215,0.027,0.023,-1.775,3.9,-12.675,-7.025
0.12,-0.72,-4.04,-0.0215,0.027,0.023,1.225,4.9,-20.675,-6.025
0.7,0.64,-4.38,-0.0015,0.0515,-0.007,8.225,5.9,-30.675,-4.025
0.7,0.64,-4.38,-0.0015,0.0515,-0.007,11.225,7.9,-41.675,-4.025
0.7,0.64,-4.38,-0.0015,0.0515,-0.007,16.225,7.9,-49.675,-3.025
1.9,0.62,-3.54,0.0135,0.0715,-0.0115,20.225,10.9,-58.675,-1.025
1.9,0.62,-3.54,0.0135,0.0715,-0.0115,26.225,10.9,-67.675,-2.025
2.52,0.38,-3.1,0.0165,0.059,-0.0215,30.225,12.9,-77.675,-3.025
2.52,0.38,-3.1,0.0165,0.059,-0.0215,33.225,15.9,-87.675,-2.025
2.52,0.38,-3.1,0.0165,0.059,-0.0215,40.225,17.9,-94.675,-2.025
3.08,0.12,-5.68,-0.0115,0.0595,-0.019,45.225,17.9,-103.675,-3.025
3.08,0.12,-5.68,-0.0115,0.0595,-0.019,47.225,17.9,-110.675,-2.025
3.08,0.12,-5.68,-0.0115,0.0595,-0.019,54.225,20.9,-117.675,-3.025
3.54,0.22,-6.4,-0.0085,0.0915,-0.0075,57.225,20.9,-127.675,-1.025
3.54,0.22,-6.4,-0.0085,0.0915,-0.0075,63.225,21.9,-133.675,-2.025
4.28,-0.42,-4.86,-0.0095,0.1195,-0.0095,66.225,23.9,-141.675,-4.025
4.28,-0.42,-4.86,-0.0095,0.1195,-0.0095,70.225,24.9,-148.675,-3.025
4.28,-0.42,-4.86,-0.0095,0.1195,-0.0095,74.225,26.9,-153.675,-3.025
4.92,-0.7,-5.82,-0.002,0.1475,-0.0075,80.225,28.9,-161.675,-5.025
4.92,-0.7,-5.82,-0.002,0.1475,-0.0075,85.225,29.9,-168.675,-4.025
4.92,-0.7,-5.82,-0.002,0.1475,-0.0075,89.225,29.9,-176.675,-5.025
5.24,-0.04,-7.54,-0.0155,0.1405,-0.0095,94.225,31.9,-183.675,-5.025
5.24,-0.04,-7.54,-0.0155,0.1405,-0.0095,98.225,31.9,-190.675,-5.025
5.64,-0.86,-7.86,-0.0165,0.138,0,102.225,32.9,-194.675,-5.025
5.64,-0.86,-7.86,-0.0165,0.138,0,107.225,34.9,-200.675,-6.025
5.64,-0.86,-7.86,-0.0165,0.138,0,111.225,35.9,-207.675,-8.025
6.4,0.14,-8.14,0.0275,0.19,-0.022,117.225,36.9,-214.675,-9.025
6.4,0.14,-8.14,0.0275,0.19,-0.022,121.225,40.9,-220.675,-11.025
6.94,-0.42,-8.42,0.0005,0.195,-0.0285,126.225,41.9,-226.675,-11.025
6.94,-0.42,-8.42,0.0005,0.195,-0.0285,132.225,42.9,-232.675,-11.025
6.94,-0.42,-8.42,0.0005,0.195,-0.0285,136.225,45.9,-236.675,-13.025
7.56,-0.62,-8.98,0.024,0.1865,-0.025,139.225,44.9,-241.675,-13.025
7.56,-0.62,-8.98,0.024,0.1865,-0.025,143.225,44.9,-245.675,-13.025
7.56,-0.62,-8.98,0.024,0.1865,-0.025,146.225,44.9,-248.675,-14.025
7.66,-1.68,-9.02,-0.039,0.1955,0,151.225,44.9,-251.675,-14.025
7.66,-1.68,-9.02,-0.039,0.1955,0,153.225,45.9,-254.675,-15.025
7.82,-0.66,-9.92,0.0115,0.222,-0.0245,154.225,45.9,-256.675,-14.025
7.82,-0.66,-9.92,0.0115,0.222,-0.0245,155.225,45.9,-258.675,-15.025
7.82,-0.66,-9.92,0.0115,0.222,-0.0245,156.225,47.9,-258.675,-15.025
7.56,-0.8,-9.8,0.0065,0.2255,-0.014,159.225,48.9,-261.675,-16.025
7.56,-0.8,-9.8,0.0065,0.2255,-0.014,162.225,48.9,-265.675,-17.025
8.06,-0.64,-10.26,0.004,0.217,-0.0105,163.225,50.9,-270.675,-19.025
8.06,-0.64,-10.26,0.004,0.217,-0.0105,168.225,51.9,-274.675,-19.025
8.06,-0.64,-10.26,0.004,0.217,-0.0105,172.225,53.9,-277.675,-19.025
8.4,-1.76,-10.48,-0.017,0.2325,0.001,175.225,51.9,-278.675,-18.025
8.4,-1.76,-10.48,-0.017,0.2325,0.001,178.225,51.9,-280.675,-20.025
8.4,-1.76,-10.48,-0.017,0.2325,0.001,177.225,52.9,-281.675,-20.025
8.54,-0.72,-11.16,0.0055,0.213,-0.0275,180.225,52.9,-282.675,-19.025
8.54,-0.72,-11.16,0.0055,0.213,-0.0275,180.225,53.9,-284.675,-18.025
8.64,-0.84,-10.14,-0.002,0.2335,-0.0295,182.225,53.9,-286.675,-21.025
8.64,-0.84,-10.14,-0.002,0.2335,-0.0295,184.225,53.9,-287.675,-21.025
8.64,-0.84,-10.14,-0.002,0.2335,-0.0295,185.225,52.9,-288.675,-21.025
8.42,-0.38,-9.62,0.0285,0.253,-0.038,186.225,53.9,-289.675,-21.025
8.42,-0.38,-9.62,0.0285,0.253,-0.038,186.225,54.9,-288.675,-20.025
8.84,-1.22,-11.46,-0.0215,0.2135,-0.0185,188.225,53.9,-289.675,-21.025
8.84,-1.22,-11.46,-0.0215,0.2135,-0.0185,190.225,53.9,-292.675,-20.025
8.84,-1.22,-11.46,-0.0215,0.2135,-0.0185,190.225,53.9,-293.675,-21.025
9.04,-1.52,-10.38,-0.0035,0.2215,-0.0075,191.225,55.9,-293.675,-22.025
9.04,-1.52,-10.38,-0.0035,0.2215,-0.0075,194.225,52.9,-294.675,-20.025
9.04,-1.52,-10.38,-0.0035,0.2215,-0.0075,195.225,53.9,-296.675,-21.025
9.12,-0.62,-9.02,0.0305,0.227,-0.031,195.225,53.9,-296.675,-20.025
9.12,-0.62,-9.02,0.0305,0.227,-0.031,194.225,53.9,-296.675,-20.025
8.94,-1.36,-10.42,-0.016,0.218,-0.019,195.225,54.9,-294.675,-21.025
8.94,-1.36,-10.42,-0.016,0.218,-0.019,193.225,54.9,-294.675,-22.025
8.94,-1.36,-10.42,-0.016,0.218,-0.019,192.225,54.9,-291.675,-20.025
8.9,-0.72,-10.64,0,0.223,-0.034,190.225,53.9,-289.675,-19.025
8.9,-0.72,-10.64,0,0.223,-0.034,186.225,54.9,-282.675,-19.025
8.1,-1.14,-10.2,-0.0085,0.2045,-0.016,182.225,52.9,-279.675,-19.025
8.1,-1.14,-10.2,-0.0085,0.2045,-0.016,176.225,52.9,-272.675,-19.025
8.1,-1.14,-10.2,-0.0085,0.2045,-0.016,168.225,53.9,-264.675,-19.025
7.38,-1.4,-8.04,0.017,0.1945,-0.01,160.225,52.9,-255.675,-19.025
7.38,-1.4,-8.04,0.017,0.1945,-0.01,152.225,50.9,-243.675,-18.025
7.38,-1.4,-8.04,0.017,0.1945,-0.01,143.225,49.9,-235.675,-18.025
6.42,-1.26,-8.74,0.0125,0.1775,-0.01,135.225,48.9,-225.675,-17.025
6.42,-1.26,-8.74,0.0125,0.1775,-0.01,126.225,46.9,-215.675,-19.025
5.14,-0.74,-7.66,0.0185,0.14,-0.02,117.225,46.9,-201.675,-17.025
5.14,-0.74,-7.66,0.0185,0.14,-0.02,107.225,44.9,-189.675,-17.025
5.14,-0.74,-7.66,0.0185,0.14,-0.02,98.225,43.9,-177.675,-18.025
4.08,-1,-7.18,-0.015,0.1115,-0.0145,88.225,41.9,-162.675,-17.025
4.08,-1,-7.18,-0.015,0.1115,-0.0145,79.225,39.9,-148.675,-17.025
4.08,-1,-7.18,-0.015,0.1115,-0.0145,69.225,37.9,-133.675,-19.025
3.02,-0.8,-6.7,-0.0135,0.0595,-0.0225,60.225,36.9,-119.675,-20.025
3.02,-0.8,-6.7,-0.0135,0.0595,-0.0225,51.225,35.9,-107.675,-20.025
1.9,-0.4,-7.36,-0.001,0.0275,-0.004,43.225,32.9,-91.675,-20.025
1.9,-0.4,-7.36,-0.001,0.0275,-0.004,34.225,32.9,-76.675,-20.025
1.9,-0.4,-7.36,-0.001,0.0275,-0.004,25.225,27.9,-63.675,-21.025
0.46,-0.46,-7.16,0.0015,0.012,-0.0055,19.225,24.9,-46.675,-22.025
0.46,-0.46,-7.16,0.0015,0.012,-0.0055,12.225,22.9,-30.675,-22.025
-0.16,-0.38,-7.54,-0.0115,-0.036,-0.0185,4.225,18.9,-16.675,-22.025
-0.16,-0.38,-7.54,-0.0115,-0.036,-0.0185,-2.775,14.9,-1.675,-23.025
-0.16,-0.38,-7.54,-0.0115,-0.036,-0.0185,-9.775,13.9,10.325,-23.025
-1.1,-0.64,-6.66,-0.0125,-0.0605,-0.0015,-14.775,9.9,22.325,-24.025
-1.1,-0.64,-6.66,-0.0125,-0.0605,-0.0015,-18.775,8.9,31.325,-26.025
-1.1,-0.64,-6.66,-0.0125,-0.0605,-0.0015,-23.775,6.9,44.325,-27.025
-2.1,-0.54,-5.6,-0.007,-0.064,0.004,-29.775,3.9,53.325,-26.025
-2.1,-0.54,-5.6,-0.007,-0.064,0.004,-32.775,3.9,66.325,-29.025
-3.02,-1.04,-6.42,-0.0205,-0.0845,0.002,-37.775,2.9,78.325,-30.025
-3.02,-1.04,-6.42,-0.0205,-0.0845,0.002,-40.775,0.9,90.325,-31.025
-3.02,-1.04,-6.42,-0.0205,-0.0845,0.002,-46.775,-0.1,101.325,-34.025
-3.58,-0.84,-6.1,-0.0345,-0.1385,-0.0015,-49.775,-3.1,117.325,-35.025
-3.58,-0.84,-6.1,-0.0345,-0.1385,-0.0015,-55.775,-5.1,129.325,-37.025
-4.56,0.06,-6.16,-0.0095,-0.137,0.003,-58.775,-7.1,141.325,-38.025
-4.56,0.06,-6.16,-0.0095,-0.137,0.003,-62.775,-8.1,153.325,-41.025
-4.56,0.06,-6.16,-0.0095,-0.137,0.003,-67.775,-7.1,163.325,-42.025
-4.6,-0.22,-5.98,0.0055,-0.1505,-0.011,-69.775,-7.1,171.325,-44.025
-4.6,-0.22,-5.98,0.0055,-0.1505,-0.011,-73.775,-6.1,178.325,-49.025
-4.6,-0.22,-5.98,0.0055,-0.1505,-0.011,-75.775,-6.1,185.325,-49.025
-5.02,-0.94,-8.2,-0.0265,-0.1885,-0.0015,-79.775,-5.1,194.325,-53.025
-5.02,-0.94,-8.2,-0.0265,-0.1885,-0.0015,-79.775,-5.1,202.325,-53.025
-5.9,-0.6,-6.58,-0.009,-0.17,0.002,-81.775,-6.1,209.325,-56.025
-5.9,-0.6,-6.58,-0.009,-0.17,0.002,-83.775,-6.1,217.325,-58.025
-5.9,-0.6,-6.58,-0.009,-0.17,0.002,-86.775,-6.1,225.325,-58.025
-6.36,-0.98,-6.98,-0.0135,-0.212,0.009,-87.775,-7.1,233.325,-60.025
-6.36,-0.98,-6.98,-0.0135,-0.212,0.009,-90.775,-9.1,236.325,-64.025
-6.66,-0.3,-6.8,-0.004,-0.1885,-0.005,-91.775,-8.1,240.325,-62.025
-6.66,-0.3,-6.8,-0.004,-0.1885,-0.005,-91.775,-7.1,241.325,-62.025
-6.66,-0.3,-6.8,-0.004,-0.1885,-0.005,-92.775,-8.1,237.325,-60.025
-6.16,-1.26,-6.72,-0.0085,-0.18,0.014,-90.775,-5.1,230.325,-61.025
-6.16,-1.26,-6.72,-0.0085,-0.18,0.014,-88.775,-6.1,218.325,-59.025
-6.16,-1.26,-6.72,-0.0085,-0.18,0.014,-84.775,-4.1,203.325,-55.025
-5.4,-0.18,-6.18,0.01,-0.1625,-0.0035,-80.775,-5.1,187.325,-51.025
-5.4,-0.18,-6.18,0.01,-0.1625,-0.0035,-75.775,-0.1,166.325,-48.025
-3.96,-1,-5.24,-0.016,-0.12,0.015,-66.775,0.9,143.325,-43.025
-3.96,-1,-5.24,-0.016,-0.12,0.015,-60.775,3.9,120.325,-39.025
-3.96,-1,-5.24,-0.016,-0.12,0.015,-51.775,4.9,101.325,-34.025
-2.4,-0.58,-4.7,-0.023,-0.088,-0.0085,-43.775,3.9,83.325,-28.025
-2.4,-0.58,-4.7,-0.023,-0.088,-0.0085,-37.775,2.9,68.325,-23.025
-2.4,-0.58,-4.7,-0.023,-0.088,-0.0085,-31.775,2.9,54.325,-19.025
-1.16,0.08,-3.24,-0.011,-0.054,-0.007,-24.775,0.9,43.325,-13.025
-1.16,0.08,-3.24,-0.011,-0.054,-0.007,-20.775,-0.1,30.325,-10.025
-0.28,-0.14,-1.82,-0.0115,-0.0305,0.0035,-14.775,-0.1,20.325,-7.025
-0.28,-0.14,-1.82,-0.0115,-0.0305,0.0035,-10.775,0.9,12.325,-4.025
-0.28,-0.14,-1.82,-0.0115,-0.0305,0.0035,-5.775,2.9,6.325,-4.025
0.4,0.54,0.3,0.012,0.007,-0.0155,-3.775,0.9,1.325,-2.025
0.4,0.54,0.3,0.012,0.007,-0.0155,0.225,1.9,-3.675,-0.025
0.46,0.36,-0.04,0.0035,0.0035,-0.0145,2.225,1.9,-6.675,-0.025
0.46,0.36,-0.04,0.0035,0.0035,-0.0145,4.225,1.9,-7.675,0.975
0.46,0.36,-0.04,0.0035,0.0035,-0.0145,3.225,1.9,-7.675,-2.025
0.32,-0.26,-0.2,-0.001,0.018,0.002,-0.775,1.9,0.325,-3.025
0.32,-0.26,-0.2,-0.001,0.018,0.002,-1.775,1.9,2.325,-3.025
0.32,-0.26,-0.2,-0.001,0.018,0.002,-0.775,2.9,1.325,-2.025
0.06,-1.14,-0.8,-0.0035,0.0105,0.0225,-0.775,2.9,1.325,-2.025
0.06,-1.14,-0.8,-0.0035,0.0105,0.0225,-0.775,1.9,0.325,-2.025
-0.44,-0.38,-0.66,-0.0155,0.002,0.004,-1.775,1.9,1.325,-2.025
-0.44,-0.38,-0.66,-0.0155,0.002,0.004,-1.775,1.9,0.325,-2.025
-0.44,-0.38,-0.66,-0.0155,0.002,0.004,0.225,1.9,0.325,-3.025
0.1,0,-0.02,0.026,0.0085,0.006,-0.775,1.9,3.325,-5.025
0.1,0,-0.02,0.026,0.0085,0.006,-0.775,7.9,-7.675,-9.025
0.04,-0.52,-0.8,-0.0025,0.015,0.004,3.225,11.9,-7.675,-11.025
0.04,-0.52,-0.8,-0.0025,0.015,0.004,0.225,15.9,-8.675,-14.025
0.04,-0.52,-0.8,-0.0025,0.015,0.004,3.225,17.9,-9.675,-18.025
0.26,-0.5,-1.64,0.0095,0.0015,-0.016,2.225,23.9,-9.675,-21.025
0.26,-0.5,-1.64,0.0095,0.0015,-0.016,1.225,28.9,-11.675,-26.025
0.26,-0.5,-1.64,0.0095,0.0015,-0.016,2.225,33.9,-11.675,-32.025
0.12,-0.54,-1.86,0.038,0.007,-0.014,1.225,39.9,-12.675,-36.025
0.12,-0.54,-1.86,0.038,0.007,-0.014,0.225,49.9,-14.675,-43.025
0,-1.62,-3.56,0.046,0.004,-0.013,0.225,57.9,-15.675,-50.025
0,-1.62,-3.56,0.046,0.004,-0.013,0.225,65.9,-16.675,-55.025
0,-1.62,-3.56,0.046,0.004,-0.013,0.225,74.9,-18.675,-62.025
-0.28,-2.18,-4.12,0.051,0.01,0.0055,0.225,81.9,-18.675,-67.025
-0.28,-2.18,-4.12,0.051,0.01,0.0055,-1.775,90.9,-17.675,-72.025
0.38,-3.54,-4.72,0.054,0.0135,0.009,-2.775,97.9,-19.675,-79.025
0.38,-3.54,-4.72,0.054,0.0135,0.009,-3.775,105.9,-18.675,-83.025
0.38,-3.54,-4.72,0.054,0.0135,0.009,-4.775,111.9,-18.675,-87.025
0.1,-2.64,-5.58,0.105,0.002,-0.0055,-4.775,119.9,-19.675,-93.025
0.1,-2.64,-5.58,0.105,0.002,-0.0055,-4.775,126.9,-19.675,-96.025
0.1,-2.64,-5.58,0.105,0.002,-0.0055,-4.775,130.9,-19.675,-99.025
0.1,-3.98,-4.84,0.107,0.0075,0,-4.775,137.9,-22.675,-102.025
0.1,-3.98,-4.84,0.107,0.0075,0,-4.775,143.9,-24.675,-106.025
0.44,-4.08,-6.16,0.085,-0.008,0.007,-4.775,148.9,-25.675,-110.025
0.44,-4.08,-6.16,0.085,-0.008,0.007,-4.775,156.9,-26.675,-112.025
0.44,-4.08,-6.16,0.085,-0.008,0.007,-5.775,161.9,-30.675,-116.025
0.3,-4.68,-7,0.11,0.002,-0.001,-4.775,166.9,-30.675,-118.025
0.3,-4.68,-7,0.11,0.002,-0.001,-4.775,173.9,-30.675,-122.025
0.3,-4.68,-7,0.11,0.002,-0.001,-5.775,177.9,-30.675,-124.025
